model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Golf,2019,18150,Semi-Auto,6000,Petrol,145,44.8,1.5
 Golf,2019,29416,Semi-Auto,3994,Petrol,145,32.8,2.0
 Golf,2019,19990,Manual,11,Diesel,145,57.7,1.6
 Golf,2020,24891,Semi-Auto,5149,Diesel,145,52.3,2.0
 Golf,2019,30916,Automatic,1955,Petrol,145,32.8,2.0
 Golf,2019,27500,Semi-Auto,8162,Petrol,145,36.2,2.0
 Golf,2019,17900,Semi-Auto,9500,Diesel,145,52.3,1.6
 Golf,2019,22750,Semi-Auto,8000,Diesel,145,49.6,2.0
 Golf,2019,18900,Manual,6000,Petrol,145,47.9,1.5
 Golf,2019,15770,Manual,50,Petrol,145,48.7,1.0
 Golf,2019,18491,Manual,2817,Petrol,145,50.4,1.5
 Golf,2019,18291,Manual,2950,Petrol,145,50.4,1.5
 Golf,2019,20690,Automatic,2803,Petrol,145,45.6,1.5
 Golf,2019,16824,Manual,11150,Petrol,145,47.1,1.5
 Golf,2019,12844,Manual,11572,Petrol,145,49.6,1.0
 Golf,2020,21206,Manual,925,Petrol,145,49.6,1.5
 Golf,2019,18059,Automatic,4173,Petrol,145,44.8,1.0
 Golf,2019,16586,Manual,14577,Petrol,145,47.1,1.5
 Golf,2019,18490,Manual,11,Petrol,145,47.1,1.5
 Golf,2019,13286,Manual,6600,Petrol,145,49.6,1.0
 Golf,2019,17194,Manual,5847,Petrol,145,47.1,1.5
 Golf,2019,25986,Semi-Auto,3487,Diesel,145,49.6,2.0
 Golf,2019,31036,Semi-Auto,4320,Petrol,145,32.8,2.0
 Golf,2019,20290,Manual,1310,Petrol,145,50.4,1.5
 Golf,2019,18798,Semi-Auto,5434,Petrol,145,44.8,1.5
 Golf,2019,17298,Manual,7637,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,6572,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,6281,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,8692,Petrol,145,47.1,1.5
 Golf,2019,19798,Manual,13,Petrol,145,47.1,1.5
 Golf,2020,24637,Semi-Auto,1607,Petrol,145,45.6,1.5
 Golf,2019,26936,Semi-Auto,3106,Petrol,145,37.7,2.0
 Golf,2019,17134,Semi-Auto,13712,Petrol,145,45.6,1.0
 Golf,2019,17217,Semi-Auto,10230,Diesel,145,52.3,1.6
 Golf,2019,17237,Manual,4502,Petrol,145,47.1,1.5
 Golf,2019,20486,Automatic,4407,Diesel,145,52.3,2.0
 Golf,2019,19086,Semi-Auto,2303,Diesel,145,52.3,1.6
 Golf,2019,33673,Automatic,5573,Petrol,145,32.8,2.0
 Golf,2019,18350,Automatic,14205,Diesel,145,52.3,2.0
 Golf,2019,24486,Semi-Auto,15196,Diesel,145,49.6,2.0
 Golf,2019,20687,Automatic,10324,Petrol,145,45.6,1.5
 Golf,2019,17250,Manual,9000,Petrol,150,47.1,1.5
 Golf,2019,21516,Semi-Auto,4961,Petrol,145,43.5,1.5
 Golf,2019,22105,Semi-Auto,4924,Petrol,145,43.5,1.5
 Golf,2019,19432,Semi-Auto,8380,Petrol,145,43.5,1.5
 Golf,2019,20436,Semi-Auto,3398,Diesel,145,52.3,2.0
 Golf,2019,25726,Automatic,11967,Petrol,145,37.7,2.0
 Golf,2019,12846,Manual,14916,Petrol,145,49.6,1.0
 Golf,2019,13245,Manual,7808,Petrol,145,49.6,1.0
 Golf,2019,20084,Semi-Auto,3276,Petrol,145,45.6,1.5
 Golf,2019,19350,Semi-Auto,8552,Diesel,145,52.3,2.0
 Golf,2019,13046,Manual,10851,Petrol,145,49.6,1.0
 Golf,2019,15446,Manual,11143,Petrol,145,49.6,1.0
 Golf,2019,28836,Semi-Auto,4734,Petrol,145,32.8,2.0
 Golf,2019,25824,Semi-Auto,7400,Petrol,145,37.7,2.0
 Golf,2019,16314,Manual,8906,Diesel,145,57.7,1.6
 Golf,2019,25332,Manual,6601,Petrol,145,37.7,2.0
 Golf,2019,16751,Semi-Auto,15223,Diesel,145,54.3,1.6
 Golf,2019,21990,Semi-Auto,119,Petrol,145,44.1,1.5
 Golf,2020,21960,Manual,1406,Petrol,150,49.6,1.5
 Golf,2019,18991,Manual,164,Petrol,150,50.4,1.5
 Golf,2019,20995,Semi-Auto,10,Petrol,145,44.8,1.5
 Golf,2019,16995,Manual,5000,Petrol,145,49.6,1.0
 Golf,2019,16862,Semi-Auto,15940,Petrol,145,45.6,1.0
 Golf,2019,30252,Semi-Auto,6571,Petrol,145,32.8,2.0
 Golf,2019,18381,Manual,6988,Petrol,145,47.1,1.5
 Golf,2019,18491,Manual,3145,Petrol,145,47.1,1.5
 Golf,2019,20391,Semi-Auto,3499,Petrol,145,44.8,1.5
 Golf,2019,18490,Manual,110,Petrol,145,49.6,1.5
 Golf,2019,22266,Semi-Auto,3060,Petrol,145,43.5,1.5
 Golf,2020,20891,Semi-Auto,3200,Petrol,145,47.1,1.5
 Golf,2019,18991,Manual,4133,Petrol,145,47.1,1.5
 Golf,2019,16394,Manual,7770,Diesel,145,57.7,1.6
 Golf,2019,20766,Semi-Auto,2633,Petrol,145,43.5,1.5
 Golf,2019,20830,Semi-Auto,9899,Petrol,145,45.6,1.5
 Golf,2019,21162,Manual,6632,Petrol,145,47.9,1.5
 Golf,2019,21899,Semi-Auto,3698,Petrol,145,45.6,1.5
 Golf,2019,19989,Manual,4745,Petrol,145,50.4,1.5
 Golf,2019,19290,Manual,7100,Petrol,145,49.6,1.5
 Golf,2019,19989,Manual,2450,Petrol,145,50.4,1.5
 Golf,2019,18880,Manual,2150,Petrol,145,49.6,1.5
 Golf,2019,19350,Manual,5640,Petrol,145,50.4,1.5
 Golf,2019,18880,Manual,3000,Petrol,145,50.4,1.5
 Golf,2019,18880,Manual,3798,Petrol,145,50.4,1.5
 Golf,2019,20810,Semi-Auto,3103,Petrol,145,45.6,1.5
 Golf,2019,21890,Manual,635,Diesel,145,62.8,2.0
 Golf,2019,29490,Semi-Auto,9977,Petrol,145,36.2,2.0
 Golf,2019,24990,Semi-Auto,12606,Diesel,145,49.6,2.0
 Golf,2019,26202,Semi-Auto,4019,Petrol,145,37.7,2.0
 Golf,2019,22950,Semi-Auto,6780,Petrol,145,44.1,1.5
 Golf,2020,23790,Manual,190,Petrol,145,47.1,1.5
 Golf,2020,20990,Manual,1958,Petrol,145,49.6,1.5
 Golf,2019,20990,Manual,11,Diesel,145,62.8,2.0
 Golf,2019,20990,Manual,11,Petrol,145,47.9,1.5
 Golf,2019,18481,Manual,3800,Petrol,145,47.1,1.5
 Golf,2019,16490,Manual,10,Petrol,145,48.7,1.0
 Golf,2019,16690,Manual,10,Petrol,145,48.7,1.0
 Golf,2019,18990,Semi-Auto,3526,Petrol,145,45.6,1.0
 Golf,2019,29601,Automatic,10100,Petrol,145,37.7,2.0
 Golf,2019,20490,Automatic,100,Petrol,145,45.6,1.5
 Golf,2019,19982,Manual,3422,Petrol,150,45.6,1.5
 Golf,2019,25016,Automatic,4124,Petrol,145,37.7,2.0
 Golf,2019,24576,Manual,6116,Petrol,145,37.2,2.0
 Golf,2019,25386,Semi-Auto,6215,Diesel,145,49.6,2.0
 Golf,2019,26525,Semi-Auto,4990,Petrol,145,44.8,2.0
 Golf,2019,19230,Manual,2600,Petrol,145,50.4,1.5
 Golf,2019,28895,Semi-Auto,9846,Petrol,145,32.8,2.0
 Golf,2019,20094,Semi-Auto,4522,Petrol,145,44.8,1.5
 Golf,2019,20690,Manual,7445,Petrol,145,47.9,1.5
 Golf,2019,19206,Manual,5015,Petrol,145,44.8,1.5
 Golf,2019,23995,Semi-Auto,16673,Petrol,145,44.8,2.0
 Golf,2019,28995,Semi-Auto,6504,Petrol,145,32.8,2.0
 Golf,2019,16592,Manual,7987,Petrol,145,47.1,1.5
 Golf,2019,17494,Manual,9987,Petrol,145,45.6,1.5
 Golf,2019,28895,Semi-Auto,10582,Petrol,150,32.8,2.0
 Golf,2019,28436,Semi-Auto,8232,Petrol,145,32.8,2.0
 Golf,2020,22990,Semi-Auto,727,Petrol,145,45.6,1.5
 Golf,2019,12786,Manual,15108,Petrol,145,49.6,1.0
 Golf,2019,28995,Semi-Auto,5563,Petrol,145,32.8,2.0
 Golf,2019,18990,Manual,3800,Petrol,145,49.6,1.5
 Golf,2019,20490,Manual,6855,Diesel,145,62.8,2.0
 Golf,2019,18490,Manual,11,Petrol,145,47.1,1.5
 Golf,2019,18491,Manual,11,Petrol,145,47.1,1.5
 Golf,2019,27595,Semi-Auto,16013,Petrol,145,37.7,2.0
 Golf,2019,17298,Manual,8784,Petrol,145,47.1,1.5
 Golf,2019,28895,Semi-Auto,7640,Petrol,145,32.8,2.0
 Golf,2019,17491,Manual,6416,Petrol,145,45.6,1.5
 Golf,2019,17498,Manual,6720,Petrol,145,47.1,1.5
 Golf,2019,19191,Semi-Auto,3987,Petrol,145,45.6,1.5
 Golf,2019,17291,Manual,11639,Petrol,145,45.6,1.5
 Golf,2019,17591,Semi-Auto,4987,Petrol,145,47.1,1.5
 Golf,2019,20400,Semi-Auto,6212,Petrol,145,45.6,1.5
 Golf,2019,20000,Automatic,4050,Petrol,145,45.6,1.5
 Golf,2020,19995,Manual,500,Petrol,145,46.3,1.5
 Golf,2019,20985,Semi-Auto,10339,Diesel,145,52.3,2.0
 Golf,2019,20386,Automatic,4087,Diesel,145,52.3,2.0
 Golf,2019,18683,Manual,7681,Petrol,145,45.6,1.5
 Golf,2019,28995,Automatic,3500,Petrol,145,37.7,2.0
 Golf,2019,18500,Manual,5999,Petrol,145,49.6,1.5
 Golf,2019,18495,Manual,3652,Petrol,145,45.6,1.5
 Golf,2020,23195,Semi-Auto,246,Petrol,145,43.5,1.5
 Golf,2020,21995,Manual,1500,Petrol,145,45.6,1.5
 Golf,2019,34995,Semi-Auto,2780,Petrol,145,32.8,2.0
 Golf,2019,16995,Semi-Auto,4809,Diesel,145,54.3,1.6
 Golf,2019,17395,Manual,4398,Diesel,145,55.4,1.6
 Golf,2019,18794,Manual,7201,Petrol,145,45.6,1.5
 Golf,2019,21296,Semi-Auto,7390,Diesel,145,52.3,2.0
 Golf,2019,16232,Manual,10116,Diesel,145,57.7,1.6
 Golf,2019,17295,Manual,10206,Petrol,145,47.1,1.5
 Golf,2019,23995,Semi-Auto,11464,Diesel,145,49.6,2.0
 Golf,2019,26491,Semi-Auto,6096,Petrol,145,37.7,2.0
 Golf,2019,17498,Manual,5937,Petrol,145,47.1,1.5
 Golf,2020,23995,Semi-Auto,1000,Petrol,145,43.5,1.5
 Golf,2019,21998,Semi-Auto,8,Diesel,145,54.3,1.6
 Golf,2019,17298,Manual,8452,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,9205,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,4796,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,5045,Petrol,145,47.1,1.5
 Golf,2019,17299,Manual,11000,Petrol,150,47.1,1.5
 Golf,2019,16999,Automatic,13997,Petrol,145,47.1,1.5
 Golf,2019,17499,Manual,6761,Petrol,145,47.1,1.5
 Golf,2019,17499,Manual,8755,Petrol,145,47.1,1.5
 Golf,2019,16994,Manual,4388,Diesel,145,57.7,1.6
 Golf,2019,17195,Manual,46,Diesel,145,57.7,1.6
 Golf,2019,19990,Semi-Auto,3588,Diesel,145,52.3,2.0
 Golf,2019,17643,Manual,3922,Petrol,145,49.6,1.0
 Golf,2019,16994,Manual,4996,Petrol,145,49.6,1.0
 Golf,2019,19441,Semi-Auto,5224,Diesel,145,52.3,2.0
 Golf,2019,24791,Manual,2388,Petrol,145,37.2,2.0
 Golf,2019,17492,Manual,2582,Petrol,145,47.1,1.5
 Golf,2020,19990,Manual,2500,Diesel,145,57.7,1.6
 Golf,2019,16690,Semi-Auto,4998,Petrol,150,45.6,1.0
 Golf,2020,32300,Semi-Auto,3000,Petrol,145,37.7,2.0
 Golf,2019,25500,Automatic,7234,Petrol,145,44.8,2.0
 Golf,2020,19990,Manual,2000,Diesel,145,57.7,1.6
 Golf,2019,25200,Semi-Auto,10313,Petrol,145,37.7,2.0
 Golf,2019,22250,Semi-Auto,4061,Petrol,145,44.1,1.5
 Golf,2019,16093,Manual,4588,Diesel,145,57.7,1.6
 Golf,2019,15891,Manual,9898,Petrol,145,47.1,1.5
 Golf,2019,19691,Manual,5185,Petrol,145,47.1,1.5
 Golf,2019,19691,Manual,9348,Petrol,145,47.1,1.5
 Golf,2019,19416,Semi-Auto,6297,Petrol,145,44.1,1.5
 Golf,2020,21990,Semi-Auto,1742,Petrol,145,45.6,1.5
 Golf,2019,21366,Semi-Auto,10185,Petrol,145,43.5,1.5
 Golf,2019,21990,Automatic,1357,Petrol,145,45.6,1.5
 Golf,2019,19990,Manual,2306,Petrol,145,50.4,1.5
 Golf,2019,25215,Manual,5473,Petrol,145,37.7,2.0
 Golf,2020,22990,Semi-Auto,1437,Hybrid,145,44.8,1.5
 Golf,2019,20000,Manual,3273,Petrol,145,47.1,1.5
 Golf,2019,18001,Manual,2703,Petrol,145,45.6,1.5
 Golf,2020,20500,Manual,1800,Petrol,145,47.1,1.5
 Golf,2020,20500,Manual,1000,Petrol,145,47.1,1.5
 Golf,2019,16701,Manual,7111,Petrol,145,49.6,1.0
 Golf,2020,20500,Manual,2500,Petrol,145,47.1,1.5
 Golf,2020,20500,Manual,2500,Petrol,145,47.1,1.5
 Golf,2019,26215,Semi-Auto,7761,Petrol,145,37.7,2.0
 Golf,2019,21946,Semi-Auto,2611,Petrol,145,43.5,1.5
 Golf,2019,27694,Semi-Auto,4990,Petrol,145,37.7,2.0
 Golf,2019,27610,Automatic,13792,Petrol,145,32.8,2.0
 Golf,2019,25990,Semi-Auto,3942,Petrol,145,37.7,2.0
 Golf,2019,24490,Manual,2942,Petrol,145,37.2,2.0
 Golf,2019,25490,Semi-Auto,4942,Petrol,145,37.7,2.0
 Golf,2019,26726,Semi-Auto,6451,Petrol,145,37.7,2.0
 Golf,2019,20990,Manual,5193,Diesel,145,54.3,2.0
 Golf,2019,15840,Semi-Auto,5980,Diesel,145,54.3,1.6
 Golf,2019,17298,Manual,5376,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,5771,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,6404,Petrol,145,47.1,1.5
 Golf,2019,21998,Manual,14,Diesel,145,57.7,1.6
 Golf,2019,28576,Semi-Auto,6114,Petrol,145,32.8,2.0
 Golf,2019,30455,Semi-Auto,5185,Petrol,145,36.2,2.0
 Golf,2019,23500,Semi-Auto,14046,Petrol,145,37.7,2.0
 Golf,2019,19750,Semi-Auto,8190,Diesel,150,52.3,2.0
 Golf,2019,20500,Semi-Auto,1264,Diesel,150,52.3,2.0
 Golf,2019,16200,Manual,12111,Diesel,150,57.7,1.6
 Golf,2019,30001,Semi-Auto,7074,Petrol,150,32.8,2.0
 Golf,2019,23701,Semi-Auto,10300,Diesel,150,49.6,2.0
 Golf,2019,24001,Semi-Auto,5301,Diesel,150,49.6,2.0
 Golf,2019,16401,Manual,17980,Petrol,150,47.1,1.5
 Golf,2020,19000,Manual,3084,Petrol,145,49.6,1.5
 Golf,2019,12766,Manual,16415,Petrol,145,49.6,1.0
 Golf,2019,15805,Semi-Auto,13886,Diesel,145,54.3,1.6
 Golf,2019,18750,Manual,6000,Diesel,145,62.8,2.0
 Golf,2019,27800,Automatic,6639,Petrol,145,32.8,2.0
 Golf,2019,19336,Semi-Auto,9270,Petrol,145,43.5,1.5
 Golf,2019,29150,Semi-Auto,745,Petrol,145,32.8,2.0
 Golf,2019,21334,Semi-Auto,7593,Petrol,145,43.5,1.5
 Golf,2019,20506,Semi-Auto,2890,Diesel,145,52.3,2.0
 Golf,2019,19406,Manual,3055,Petrol,145,44.8,1.5
 Golf,2019,21664,Semi-Auto,2507,Diesel,145,52.3,2.0
 Golf,2020,32500,Semi-Auto,6500,Petrol,145,36.2,2.0
 Golf,2019,33500,Automatic,3960,Petrol,145,36.2,2.0
 Golf,2019,21995,Automatic,3000,Petrol,145,45.6,1.5
 Golf,2019,21990,Semi-Auto,9579,Petrol,145,43.5,1.5
 Golf,2019,22900,Manual,6113,Diesel,145,62.8,2.0
 Golf,2019,19990,Automatic,5726,Petrol,145,44.8,1.5
 Golf,2019,13426,Manual,15228,Diesel,145,57.7,1.6
 Golf,2019,20390,Semi-Auto,8219,Diesel,145,52.3,2.0
 Golf,2019,26995,Semi-Auto,2909,Petrol,145,37.7,2.0
 Golf,2019,30690,Automatic,5444,Petrol,145,36.2,2.0
 Golf,2019,23192,Semi-Auto,8494,Diesel,145,49.6,2.0
 Golf,2019,25750,Manual,5964,Petrol,145,37.2,2.0
 Golf,2019,19295,Manual,3000,Petrol,145,47.1,1.5
 Golf,2019,25995,Manual,875,Petrol,150,37.2,2.0
 Golf,2019,21700,Manual,3744,Petrol,150,45.6,1.5
 Golf,2019,28725,Semi-Auto,5737,Petrol,145,32.8,2.0
 Golf,2019,21276,Semi-Auto,7663,Petrol,145,43.5,1.5
 Golf,2019,28950,Semi-Auto,9615,Petrol,145,32.8,2.0
 Golf,2019,17750,Semi-Auto,9773,Petrol,145,45.6,1.0
 Golf,2019,22295,Manual,16131,Petrol,145,37.2,2.0
 Golf,2019,16500,Manual,6638,Petrol,145,47.1,1.5
 Golf,2019,20990,Manual,10,Diesel,145,55.4,1.6
 Golf,2019,19391,Manual,10,Petrol,145,50.4,1.5
 Golf,2019,21390,Manual,10,Petrol,145,47.9,1.5
 Golf,2019,17500,Manual,4005,Petrol,150,47.1,1.5
 Golf,2019,27995,Semi-Auto,9277,Petrol,150,32.8,2.0
 Golf,2019,18995,Automatic,4025,Diesel,145,62.8,2.0
 Golf,2019,21500,Manual,9884,Diesel,145,62.8,2.0
 Golf,2019,18990,Manual,3640,Petrol,150,45.6,1.5
 Golf,2019,28990,Semi-Auto,2369,Petrol,150,32.8,2.0
 Golf,2019,30990,Semi-Auto,9353,Petrol,150,32.8,2.0
 Golf,2019,30490,Semi-Auto,101,Petrol,150,32.8,2.0
 Golf,2019,20990,Manual,99,Petrol,150,47.9,1.5
 Golf,2019,23795,Manual,1817,Petrol,145,44.1,2.0
 Golf,2019,28878,Semi-Auto,3664,Petrol,150,32.8,2.0
 Golf,2019,12500,Manual,15118,Petrol,145,49.6,1.0
 Golf,2019,29890,Semi-Auto,2543,Petrol,145,32.8,2.0
 Golf,2019,18490,Semi-Auto,9825,Petrol,145,47.1,1.5
 Golf,2019,22990,Semi-Auto,11838,Diesel,145,49.6,2.0
 Golf,2019,27790,Automatic,10892,Petrol,145,32.8,2.0
 Golf,2019,23490,Semi-Auto,13105,Petrol,145,37.7,2.0
 Golf,2019,20900,Semi-Auto,5916,Petrol,145,43.5,1.5
 Golf,2019,20850,Semi-Auto,6105,Petrol,145,44.8,1.5
 Golf,2019,17995,Manual,4150,Diesel,145,57.7,1.6
 Golf,2019,25490,Semi-Auto,7758,Petrol,150,37.7,2.0
 Golf,2019,23995,Semi-Auto,18174,Petrol,145,37.7,2.0
 Golf,2020,34495,Semi-Auto,1500,Petrol,145,32.8,2.0
 Golf,2019,24490,Manual,4879,Petrol,150,37.2,2.0
 Golf,2019,19490,Manual,25,Petrol,145,45.6,1.5
 Golf,2019,18995,Manual,3000,Petrol,145,49.6,1.5
 Golf,2019,18995,Manual,3000,Diesel,145,57.7,1.6
 Golf,2019,18995,Manual,3500,Diesel,145,57.7,1.6
 Golf,2019,22490,Semi-Auto,25,Petrol,145,44.1,1.5
 Golf,2019,31690,Semi-Auto,25,Petrol,150,32.8,2.0
 Golf,2019,28995,Semi-Auto,4810,Petrol,145,36.2,2.0
 Golf,2019,17298,Manual,10161,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,9326,Petrol,145,47.1,1.5
 Golf,2019,17900,Manual,5500,Diesel,145,57.7,1.6
 Golf,2019,17900,Manual,5000,Diesel,145,57.7,1.6
 Golf,2019,21750,Semi-Auto,2046,Petrol,145,43.5,1.5
 Golf,2019,17900,Manual,5500,Diesel,145,57.7,1.6
 Golf,2019,16990,Semi-Auto,5601,Petrol,145,45.6,1.6
 Golf,2019,17298,Manual,7678,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,5907,Petrol,145,47.1,1.5
 Golf,2019,21490,Semi-Auto,1192,Petrol,145,46.3,1.5
 Golf,2019,27695,Semi-Auto,6100,Petrol,145,32.8,2.0
 Golf,2019,22147,Semi-Auto,7894,Petrol,150,43.5,1.5
 Golf,2019,18750,Semi-Auto,8212,Petrol,145,58.9,1.5
 Golf,2019,24676,Semi-Auto,14252,Petrol,145,37.7,2.0
 Golf,2019,26930,Semi-Auto,6258,Petrol,145,37.7,2.0
 Golf,2019,18849,Semi-Auto,4600,Petrol,150,47.1,1.5
 Golf,2019,23694,Semi-Auto,14140,Petrol,145,37.7,2.0
 Golf,2019,30995,Semi-Auto,6994,Petrol,150,32.8,2.0
 Golf,2019,19490,Manual,61,Diesel,145,55.4,1.6
 Golf,2019,30990,Semi-Auto,3561,Petrol,145,32.8,2.0
 Golf,2019,18350,Manual,4260,Petrol,145,47.1,1.5
 Golf,2019,20390,Semi-Auto,3620,Petrol,145,45.6,1.5
 Golf,2019,20390,Semi-Auto,5790,Petrol,145,45.6,1.5
 Golf,2019,18350,Manual,1887,Petrol,145,47.1,1.5
 Golf,2019,27990,Semi-Auto,10,Petrol,145,37.7,2.0
 Golf,2019,29990,Semi-Auto,6083,Petrol,145,32.8,2.0
 Golf,2019,17620,Automatic,9601,Diesel,145,53.3,2.0
 Golf,2019,18860,Manual,8712,Diesel,145,55.4,2.0
 Golf,2019,21990,Semi-Auto,5150,Petrol,145,44.1,1.5
 Golf,2019,26116,Automatic,6500,Petrol,145,37.7,2.0
 Golf,2019,20490,Manual,10,Petrol,145,49.6,1.5
 Golf,2019,20990,Manual,6100,Diesel,145,62.8,2.0
 Golf,2019,25736,Semi-Auto,10786,Petrol,145,37.7,2.0
 Golf,2019,19680,Manual,8490,Petrol,145,45.6,1.5
 Golf,2019,17636,Manual,13759,Petrol,145,46.3,1.5
 Golf,2019,16406,Automatic,15431,Petrol,145,44.8,1.0
 Golf,2020,21950,Manual,500,Petrol,145,49.6,1.5
 Golf,2020,25990,Semi-Auto,1446,Hybrid,145,44.8,1.5
 Golf,2019,17298,Manual,7147,Petrol,145,47.1,1.5
 Golf,2019,24950,Automatic,9110,Petrol,145,37.7,2.0
 Golf,2019,17498,Manual,10692,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,8908,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,7844,Petrol,145,47.1,1.5
 Golf,2019,20798,Manual,8,Diesel,145,57.7,1.6
 Golf,2019,24250,Semi-Auto,4440,Diesel,145,52.3,2.0
 Golf,2019,26950,Semi-Auto,5774,Petrol,145,37.7,2.0
 Golf,2019,17298,Manual,9845,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,4379,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,6199,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,13452,Petrol,145,47.1,1.5
 Golf,2019,16498,Manual,18490,Petrol,150,45.6,1.5
 Golf,2019,20998,Manual,10,Diesel,150,62.8,2.0
 Golf,2019,20990,Automatic,7575,Diesel,145,52.3,2.0
 Golf,2019,17990,Manual,3816,Petrol,145,47.9,1.5
 Golf,2019,18650,Manual,3000,Diesel,145,55.4,1.6
 Golf,2019,23390,Semi-Auto,6602,Petrol,145,37.7,2.0
 Golf,2019,19590,Automatic,4800,Diesel,145,52.3,2.0
 Golf,2019,14990,Semi-Auto,15098,Diesel,150,54.3,1.6
 Golf,2019,14990,Semi-Auto,15865,Diesel,150,54.3,1.6
 Golf,2019,17298,Manual,7371,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,6344,Petrol,145,47.1,1.5
 Golf,2019,14990,Semi-Auto,15509,Diesel,150,54.3,1.6
 Golf,2019,14990,Semi-Auto,15397,Diesel,150,54.3,1.6
 Golf,2019,18990,Semi-Auto,5523,Petrol,150,45.6,1.5
 Golf,2019,11490,Manual,16271,Petrol,145,49.6,1.0
 Golf,2019,12500,Manual,16080,Diesel,145,57.7,1.6
 Golf,2019,28990,Semi-Auto,5046,Petrol,150,36.2,2.0
 Golf,2019,24990,Semi-Auto,9624,Petrol,150,37.7,2.0
 Golf,2019,24990,Semi-Auto,6741,Petrol,150,37.7,2.0
 Golf,2019,19990,Semi-Auto,5885,Diesel,150,52.3,2.0
 Golf,2019,24990,Semi-Auto,8906,Petrol,150,37.7,2.0
 Golf,2019,24990,Semi-Auto,4247,Petrol,150,37.7,2.0
 Golf,2019,18490,Semi-Auto,7483,Petrol,150,43.5,1.5
 Golf,2019,20850,Semi-Auto,6105,Petrol,150,44.8,1.5
 Golf,2019,18500,Manual,100,Petrol,150,44.8,1.5
 Golf,2019,28800,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,15990,Manual,100,Diesel,150,68.9,1.6
 Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,16500,Semi-Auto,17290,Petrol,145,45.6,1.0
 Golf,2019,22990,Semi-Auto,6000,Petrol,145,43.5,1.5
 Golf,2019,19650,Manual,1822,Petrol,145,50.4,1.5
 Golf,2019,19200,Semi-Auto,100,Petrol,150,43.5,1.5
 Golf,2019,15490,Manual,12498,Petrol,145,49.6,1.0
 Golf,2019,10990,Manual,15122,Petrol,145,49.6,1.0
 Golf,2019,28500,Semi-Auto,5653,Petrol,145,32.8,2.0
 Golf,2019,25990,Semi-Auto,5697,Petrol,145,37.7,2.0
 Golf,2019,12990,Manual,14054,Diesel,150,56.5,1.6
 Golf,2019,17298,Manual,10637,Petrol,145,47.1,1.5
 Golf,2019,19798,Manual,10,Petrol,145,47.1,1.5
 Golf,2020,28990,Semi-Auto,6000,Petrol,150,37.7,2.0
 Golf,2019,19990,Manual,5150,Diesel,145,55.4,2.0
 Golf,2019,15498,Semi-Auto,16552,Diesel,145,54.3,1.6
 Golf,2019,17298,Manual,5632,Petrol,145,47.1,1.5
 Golf,2019,12000,Manual,16019,Petrol,145,49.6,1.0
 Golf,2019,16900,Manual,4337,Diesel,145,57.7,1.6
 Golf,2019,15485,Manual,16271,Petrol,145,49.6,1.0
 Golf,2019,14590,Manual,15601,Diesel,145,57.7,1.6
 Golf,2019,12500,Manual,20578,Diesel,145,57.7,1.6
 Golf,2019,19000,Manual,5850,Diesel,150,57.7,1.6
 Golf,2019,27500,Semi-Auto,3235,Petrol,150,37.7,2.0
 Golf,2019,18250,Manual,2048,Petrol,145,50.4,1.5
 Golf,2019,14250,Manual,11919,Petrol,145,48.7,1.0
 Golf,2019,15990,Manual,5021,Diesel,145,57.7,1.6
 Golf,2020,22350,Manual,10,Petrol,150,47.9,1.5
 Golf,2020,25500,Semi-Auto,430,Hybrid,150,44.8,1.5
 Golf,2019,15990,Manual,16990,Petrol,145,48.7,1.0
 Golf,2019,21500,Manual,2000,Diesel,145,62.8,2.0
 Golf,2020,24000,Semi-Auto,1000,Hybrid,145,44.8,1.5
 Golf,2019,30000,Semi-Auto,2489,Petrol,150,32.8,2.0
 Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,22990,Semi-Auto,3000,Petrol,145,43.5,1.5
 Golf,2019,22990,Semi-Auto,6000,Petrol,145,44.1,1.5
 Golf,2019,20990,Semi-Auto,3000,Petrol,145,45.6,1.5
 Golf,2019,12015,Manual,15926,Petrol,145,49.6,1.0
 Golf,2019,16500,Manual,12967,Petrol,150,47.1,1.5
